Wall time,Step,Value
1618379877.9852087,1,266.6413879394531
1618380089.6791565,2,261.4779357910156
1618380146.400685,3,269.1740417480469
1618380202.4533074,4,276.5589599609375
1618380258.6105096,5,273.61260986328125
1618380314.7187145,6,277.6246032714844
1618380370.888177,7,282.0825500488281
1618380427.1011186,8,291.37164306640625
1618380483.4252205,9,326.7288818359375
1618380539.9267054,10,381.5209655761719
1618380596.6993594,11,441.0870666503906
1618380653.5242295,12,413.74835205078125
1618380710.2766464,13,379.6809387207031
1618380766.8219151,14,325.1159973144531
1618380823.9645512,15,332.86944580078125
1618380880.9036245,16,297.76043701171875
1618380938.3998036,17,252.6029052734375
1618380994.947904,18,250.1481170654297
1618381051.5012162,19,255.83648681640625
1618381108.000647,20,252.89004516601562
1618381164.4126287,21,255.71847534179688
1618381221.0844853,22,259.81390380859375
1618381277.6268554,23,255.7150115966797
1618381333.8560588,24,262.0043640136719
1618381390.1486018,25,278.06536865234375
1618381566.044591,26,273.06298828125
1618381740.7409015,27,262.4031066894531
1618381797.09341,28,268.74481201171875
1618381853.557695,29,274.02288818359375
1618381910.038615,30,267.6524963378906
1618381966.6040215,31,260.1567077636719
1618382023.244915,32,251.2462921142578
1618382079.815409,33,236.7757110595703
1618382136.2223523,34,232.7655792236328
1618382192.5315993,35,244.26730346679688
1618382248.7631524,36,263.7019348144531
1618382305.048602,37,252.9003448486328
1618382361.3375978,38,244.03919982910156
1618382417.6025891,39,245.2711944580078
1618382473.8675172,40,252.17581176757812
1618382530.1251628,41,253.4552459716797
1618382586.4326863,42,248.16908264160156
1618382642.7394807,43,246.27296447753906
1618382699.0139916,44,252.13491821289062
1618382755.306775,45,248.79783630371094
1618382811.6330128,46,248.19137573242188
1618382867.9733462,47,240.525146484375
1618382924.27111,48,243.63092041015625
1618382980.5953128,49,240.1553497314453
1618383036.9066057,50,237.96910095214844
1618383206.2273679,51,235.40884399414062
1618383374.7908185,52,238.23013305664062
1618383431.062015,53,240.35963439941406
1618383487.3753257,54,236.3843994140625
1618383543.704057,55,241.87806701660156
1618383599.9928524,56,237.3377685546875
1618383656.290571,57,236.0531768798828
1618383712.6030223,58,239.8621063232422
1618383768.8922539,59,242.3304901123047
1618383825.203821,60,241.32826232910156
1618383881.5454853,61,240.0344696044922
1618383937.8547175,62,243.5230712890625
1618383994.1982684,63,236.11317443847656
1618384050.5383315,64,236.2153778076172
1618384106.940562,65,237.89834594726562
1618384163.3226502,66,234.29136657714844
1618384219.6958432,67,234.84378051757812
1618384276.0378675,68,233.5904541015625
1618384332.3636484,69,233.28848266601562
1618384388.667587,70,234.3828582763672
1618384444.9967375,71,230.46710205078125
1618384501.3353512,72,227.371337890625
1618384557.634161,73,235.78570556640625
