Wall time,Step,Value
1617696517.8325593,1,26.478343963623047
1617696546.2703726,2,12.577698707580566
1617696550.5839806,3,7.3009257316589355
1617696554.8974106,4,5.798457145690918
1617696559.175567,5,4.47114372253418
1617696563.5024984,6,4.001941680908203
1617696567.823572,7,6.195100784301758
1617696572.1552517,8,5.2359161376953125
1617696576.442989,9,4.334929466247559
1617696580.7705538,10,4.204654216766357
1617696585.0858653,11,4.3605637550354
1617696589.390374,12,3.5625131130218506
1617696593.723607,13,3.275607109069824
1617696598.026109,14,3.160940647125244
1617696602.3486838,15,3.032280921936035
1617696606.6785474,16,2.884631395339966
1617696611.007697,17,2.753880739212036
1617696615.323974,18,2.764585494995117
1617696619.6431239,19,2.8494510650634766
1617696623.9770005,20,2.607849359512329
1617696628.2802997,21,2.7698311805725098
1617696632.6282845,22,2.1168196201324463
1617696636.9578857,23,2.061852216720581
1617696641.2883272,24,2.1105289459228516
1617696645.5901709,25,2.0751254558563232
1617696671.5555873,26,2.0689449310302734
1617696697.9094694,27,1.8047873973846436
1617696702.3340118,28,1.674813151359558
1617696706.7677567,29,1.6297717094421387
1617696711.2057164,30,1.8100301027297974
1617696715.6461773,31,1.990175724029541
1617696720.0757358,32,1.8419990539550781
1617696724.519511,33,1.7749487161636353
1617696728.9441812,34,1.655527114868164
1617696733.3739707,35,1.6255409717559814
1617696737.7948837,36,1.4543871879577637
1617696742.2287197,37,1.4045461416244507
1617696746.6946595,38,1.3686007261276245
1617696751.1523147,39,1.5286446809768677
1617696755.5916657,40,1.5548810958862305
1617696760.0320337,41,1.3236908912658691
1617696764.4830844,42,1.3033791780471802
1617696768.9534516,43,1.3514689207077026
1617696773.4145083,44,1.2342956066131592
1617696777.8549914,45,1.3236658573150635
1617696782.3064337,46,1.1665419340133667
1617696786.7815487,47,1.402449369430542
1617696791.2371733,48,1.4523124694824219
1617696795.6721659,49,1.2653299570083618
1617696800.1412933,50,1.1282696723937988
1617696825.8653393,51,1.1220777034759521
1617696851.8142567,52,0.9930299520492554
1617696856.3612788,53,1.0477616786956787
1617696861.127939,54,0.9340332746505737
1617696865.574407,55,0.886307418346405
1617696870.0133605,56,0.871978759765625
1617696874.476022,57,0.9766965508460999
1617696878.9692078,58,0.8999883532524109
1617696883.4769187,59,0.8580856323242188
1617696887.99395,60,0.8306376338005066
1617696892.4807436,61,0.8166489601135254
1617696896.973231,62,0.7606910467147827
1617696901.501515,63,0.7732146382331848
1617696905.9883773,64,0.8146121501922607
1617696910.5081306,65,0.8451402187347412
1617696914.9936903,66,0.7573745250701904
