Wall time,Step,Value
1618215652.0088274,336,285.73956298828125
1618215716.1600504,337,291.1893615722656
1618215780.339299,338,302.119384765625
1618215844.481249,339,308.0113525390625
1618215908.6358042,340,311.4098205566406
1618215972.8007014,341,295.2870178222656
1618216036.9871871,342,313.47412109375
1618216101.1708496,343,315.90972900390625
1618216165.3253663,344,313.057861328125
1618216229.5007062,345,321.4389953613281
1618216293.707024,346,325.4801025390625
1618216357.9170365,347,314.0744934082031
1618216422.0241976,348,299.4568176269531
1618216486.169631,349,284.60650634765625
1618216550.3138573,350,294.4096984863281
1618216718.935631,351,323.6787109375
1618216888.0420897,352,201.5899658203125
1618216952.0798154,353,201.4530487060547
1618217016.068225,354,191.02244567871094
1618217080.2126386,355,204.7150115966797
1618217144.3066504,356,202.40919494628906
1618217208.404258,357,219.26580810546875
1618217272.540629,358,233.1219482421875
1618217336.6695073,359,228.08164978027344
1618217400.7901394,360,227.43382263183594
1618217464.9161465,361,242.04098510742188
1618217529.0388646,362,233.33746337890625
1618217593.190803,363,247.09539794921875
1618217657.3334394,364,256.50640869140625
1618217721.4402256,365,267.3636169433594
1618217785.5949314,366,274.86944580078125
1618217849.738451,367,276.4318542480469
1618217913.88407,368,278.44171142578125
1618217978.0700362,369,293.79132080078125
1618218042.2550387,370,296.2584533691406
1618218106.4420965,371,298.6617431640625
1618218170.662106,372,309.4299011230469
1618218234.880929,373,314.2886047363281
1618218299.101204,374,314.626708984375
1618218363.3225825,375,321.65338134765625
1618218531.6160476,376,325.32464599609375
1618218707.373048,377,320.63397216796875
1618218771.5598717,378,307.21209716796875
1618218835.8405604,379,309.640380859375
1618218900.1465895,380,324.74908447265625
1618218964.3547404,381,329.7611389160156
1618219028.5948515,382,340.4251708984375
1618219092.8003213,383,343.8572998046875
1618219157.0341682,384,353.2740783691406
1618219221.2492094,385,352.983642578125
1618219285.5309815,386,365.4432067871094
1618219349.7791853,387,358.2174987792969
1618219414.0349545,388,368.0286865234375
1618219478.2876706,389,377.280517578125
1618219542.4751961,390,371.725341796875
1618219606.6657493,391,383.7671813964844
1618219670.9177213,392,397.3774719238281
1618219735.1247094,393,373.36944580078125
1618219799.3417912,394,369.9873046875
1618219863.6105497,395,371.58917236328125
1618219927.828064,396,383.4783020019531
1618219992.0433614,397,362.4015808105469
1618220056.2983127,398,366.287353515625
1618220120.542484,399,362.68072509765625
1618220184.714203,400,357.83697509765625
1618220352.7565472,401,352.1261901855469
1618220522.2658324,402,348.2335205078125
1618220586.5021725,403,349.9744873046875
1618220650.8233132,404,362.9228210449219
1618220715.2887654,405,359.4622802734375
1618220779.5556555,406,357.5115661621094
1618220843.7627795,407,360.2808837890625
1618220907.9554107,408,363.6806640625
1618220972.194754,409,361.95648193359375
1618221036.4122047,410,365.9244689941406
1618221100.614125,411,359.0016174316406
1618221164.817699,412,374.6004943847656
1618221229.0575457,413,383.91796875
1618221293.249137,414,381.4923400878906
1618221357.4889514,415,376.635009765625
1618221421.7622175,416,374.7975158691406
1618221485.9685752,417,377.10369873046875
1618221550.208009,418,375.44140625
1618221614.456613,419,369.3495788574219
1618221678.6437,420,368.5279235839844
1618221742.8501563,421,381.20037841796875
1618221807.026202,422,376.0996398925781
1618221871.2848494,423,384.97271728515625
1618221935.5382416,424,384.61224365234375
1618221999.7675676,425,392.6427917480469
1618222167.5374465,426,378.24163818359375
1618222337.2483332,427,360.8688049316406
1618222401.4401326,428,367.0113525390625
1618222465.730795,429,355.58282470703125
1618222530.0307245,430,366.7501525878906
1618222594.3779743,431,366.00579833984375
1618222658.6642926,432,371.7356262207031
1618222722.8879015,433,365.1306457519531
1618222787.1643863,434,373.25689697265625
1618222851.4185688,435,375.3867492675781
1618222915.6689188,436,386.1171875
1618222979.9693143,437,392.0962219238281
1618223044.2301536,438,393.9992370605469
1618223108.44467,439,387.005859375
1618223172.684992,440,373.3795166015625
1618223236.9068182,441,371.7080993652344
1618223301.101827,442,379.9794921875
1618223365.3571196,443,379.9369812011719
1618223429.6197505,444,377.75665283203125
1618223493.913875,445,385.8134765625
1618223558.1406302,446,391.7774658203125
1618223622.3605042,447,383.32171630859375
1618223686.6096745,448,396.6719055175781
1618223750.873193,449,396.8648986816406
1618223815.091702,450,384.60516357421875
1618223984.422283,451,390.59228515625
1618224152.5579102,452,400.03326416015625
1618224216.8151572,453,402.6245422363281
1618224281.1912415,454,409.80780029296875
1618224345.529452,455,414.1502380371094
1618224409.860124,456,411.1320495605469
1618224474.1705232,457,407.1263122558594
1618224538.4714003,458,395.9471435546875
1618224602.8259733,459,395.8365478515625
1618224667.1022265,460,394.01434326171875
1618224731.376245,461,394.09527587890625
1618224795.695464,462,399.9742126464844
1618224859.999455,463,400.3370056152344
1618224924.2887778,464,409.5904846191406
1618224988.5997257,465,414.508056640625
1618225052.8915472,466,406.8895263671875
1618225117.1908462,467,425.3248291015625
1618225181.477882,468,420.5298767089844
1618225245.780721,469,418.82080078125
1618225310.0932493,470,412.9757385253906
1618225374.4084466,471,406.6940612792969
1618225438.7296848,472,413.429443359375
1618225503.0189576,473,419.8595275878906
1618225567.3883138,474,432.73504638671875
1618225631.7359734,475,424.4426574707031
1618225800.6466463,476,429.4090881347656
1618225968.222695,477,431.94195556640625
1618226032.445239,478,435.178466796875
1618226096.8562968,479,439.01031494140625
1618226161.2526214,480,428.61016845703125
1618226225.6416142,481,431.0735778808594
1618226290.0078878,482,431.00897216796875
1618226354.404599,483,439.6842346191406
1618226418.8226633,484,434.95684814453125
1618226483.1683662,485,433.3453369140625
1618226547.4949703,486,438.5770568847656
1618226611.8502116,487,441.7766418457031
1618226676.2450314,488,444.2101745605469
1618226740.6712809,489,450.81964111328125
1618226805.0721095,490,447.9704895019531
1618226869.5344348,491,455.0830383300781
1618226933.9492812,492,457.7351379394531
1618226998.3759725,493,458.61865234375
1618227062.7638369,494,451.5203857421875
1618227127.221619,495,457.927734375
1618227191.6281083,496,461.7657165527344
1618227256.0141084,497,451.8145751953125
1618227320.4115577,498,454.9532470703125
1618227384.8070679,499,458.54803466796875
1618227449.1489298,500,467.0769958496094
