Wall time,Step,Value
1618241991.1878793,1,58.971435546875
1618242019.7341607,2,88.53276062011719
1618242023.9766567,3,88.94312286376953
1618242028.237161,4,146.3952178955078
1618242032.493715,5,160.78370666503906
1618242036.7991385,6,211.63026428222656
1618242041.0877855,7,459.6652526855469
1618242045.454638,8,461.5985412597656
1618242049.9160945,9,449.08245849609375
1618242054.3339102,10,403.0386962890625
1618242058.7750235,11,281.3565979003906
1618242063.107641,12,141.43777465820312
1618242067.406224,13,92.9284439086914
1618242071.664584,14,45.056243896484375
1618242075.896259,15,24.9116268157959
1618242080.1386926,16,23.01552391052246
1618242084.3737297,17,25.943328857421875
1618242088.6014457,18,25.653430938720703
1618242092.8005886,19,25.162029266357422
1618242097.0218263,20,25.20737648010254
1618242101.247127,21,26.542049407958984
1618242105.4849894,22,27.23658561706543
1618242109.6974268,23,31.788217544555664
1618242113.8855426,24,33.0205192565918
1618242118.089823,25,32.81089401245117
1618242145.198739,26,32.47531509399414
1618242171.3127365,27,32.74251937866211
1618242175.606,28,32.79486846923828
1618242179.991704,29,32.426185607910156
1618242184.174786,30,33.63569641113281
1618242188.4145348,31,33.007896423339844
1618242192.7773066,32,33.41109085083008
1618242196.9854043,33,33.39142608642578
1618242201.2009485,34,33.11548614501953
1618242205.4595394,35,32.3039436340332
1618242209.7191772,36,32.24716567993164
1618242213.9819796,37,31.448368072509766
1618242218.2176225,38,32.82515335083008
1618242222.9838777,39,32.54425811767578
1618242227.9481492,40,32.833251953125
1618242232.904607,41,32.297916412353516
1618242237.7023685,42,32.09955596923828
1618242242.5073037,43,33.22781753540039
1618242247.2846124,44,31.878047943115234
1618242252.029878,45,32.589698791503906
1618242256.859401,46,32.88197708129883
1618242261.6375878,47,32.747581481933594
1618242266.4735131,48,32.78541564941406
1618242271.3409548,49,33.14902877807617
1618242276.1793468,50,34.00373458862305
1618242303.5553982,51,32.59552764892578
1618242329.8183637,52,32.559783935546875
1618242334.6441503,53,33.299964904785156
1618242339.5241518,54,33.03913116455078
1618242344.454772,55,32.791446685791016
1618242349.3736284,56,33.4093017578125
1618242354.2463393,57,32.93097686767578
1618242359.1177661,58,32.37636184692383
1618242363.9890547,59,32.77161407470703
1618242368.8559117,60,32.549495697021484
1618242373.752011,61,31.928749084472656
1618242378.6798131,62,33.33705520629883
1618242382.9670615,63,33.458641052246094
1618242387.1705406,64,33.02549362182617
1618242391.4109,65,33.72021484375
1618242395.6544807,66,33.243350982666016
1618242399.9063082,67,32.5673942565918
1618242404.168556,68,33.825347900390625
1618242408.3956196,69,34.45852279663086
1618242412.6466818,70,34.523521423339844
1618242416.8946805,71,33.5372428894043
1618242421.1325274,72,33.36418533325195
1618242425.390683,73,32.01082992553711
1618242429.6369505,74,32.38615417480469
1618242433.8957374,75,33.760372161865234
1618242460.053417,76,34.430213928222656
1618242485.8730078,77,34.107261657714844
1618242490.2568896,78,34.37777328491211
1618242495.1400132,79,34.647377014160156
1618242500.0869224,80,33.738975524902344
1618242505.088434,81,34.3400993347168
1618242510.0755281,82,34.4806022644043
1618242515.1725678,83,33.74721145629883
1618242520.1083164,84,33.77130889892578
1618242524.4621754,85,33.82814407348633
1618242528.7111506,86,34.711578369140625
1618242532.9466407,87,33.00459289550781
1618242537.1909966,88,33.746917724609375
1618242541.4197302,89,34.44573211669922
1618242545.6565514,90,33.97019577026367
1618242549.8842485,91,34.37844467163086
1618242554.1290338,92,33.799251556396484
1618242558.38178,93,34.49266052246094
1618242562.605238,94,34.056304931640625
1618242566.8198223,95,34.55841064453125
1618242571.0609503,96,33.6113166809082
1618242575.2868001,97,33.563323974609375
1618242579.4962387,98,33.76334762573242
1618242583.7075524,99,34.3657341003418
1618242587.9494643,100,33.47554397583008
1618242614.2359166,101,33.38204574584961
1618242639.9576688,102,33.716705322265625
1618242644.151083,103,34.286563873291016
1618242648.3746536,104,34.13593292236328
1618242652.5980399,105,34.65134048461914
1618242656.7993639,106,34.927860260009766
1618242661.0150905,107,34.77040100097656
1618242665.2594583,108,33.93730926513672
1618242669.4817708,109,34.88568115234375
1618242673.725343,110,34.51333999633789
1618242677.9451623,111,34.71637725830078
1618242682.1872668,112,34.267250061035156
1618242686.4227445,113,34.81609344482422
1618242690.651639,114,34.020565032958984
1618242694.8812938,115,33.632110595703125
1618242699.1171265,116,33.70480728149414
1618242703.3493845,117,34.15913009643555
1618242707.6165915,118,34.204647064208984
1618242711.858395,119,33.2779541015625
1618242716.1107702,120,34.051025390625
1618242720.3525145,121,34.077789306640625
1618242724.5732007,122,33.779319763183594
1618242728.8036408,123,34.295440673828125
1618242733.057834,124,34.175575256347656
1618242737.3083103,125,34.12466812133789
1618242763.3269148,126,33.28745651245117
1618242788.9999835,127,34.291114807128906
1618242793.2289503,128,33.8944206237793
1618242797.4686744,129,34.35215759277344
1618242801.67586,130,33.67903518676758
1618242805.8979006,131,33.838829040527344
1618242810.1233573,132,34.4386100769043
1618242814.364295,133,33.15880584716797
1618242818.5990615,134,33.30794143676758
1618242822.8186827,135,34.22844314575195
1618242827.0581605,136,33.135963439941406
1618242831.289536,137,34.010711669921875
1618242835.550058,138,34.55398178100586
1618242839.8066585,139,34.32622146606445
1618242844.0341156,140,34.18177795410156
1618242848.2974758,141,33.71053695678711
