Wall time,Step,Value
1618343038.3384187,238,0.3816339075565338
1618343094.6953638,239,0.37823376059532166
1618343150.9706526,240,0.39549872279167175
1618343207.3458722,241,0.4127565324306488
1618343263.7145252,242,0.3862813115119934
1618343320.0754075,243,0.4090465307235718
1618343376.41465,244,0.3902764320373535
1618343432.744322,245,0.38441580533981323
1618343489.077534,246,0.3825305998325348
1618343545.3971455,247,0.3779529333114624
1618343601.7756157,248,0.3966587483882904
1618343658.165466,249,0.42686089873313904
1618343714.5928566,250,0.4064582586288452
1618343858.6361141,251,0.3988574743270874
1618344002.1785254,252,0.39954429864883423
1618344058.5253472,253,0.391997367143631
1618344114.91151,254,0.3727247714996338
1618344171.3768623,255,0.37991559505462646
1618344227.7681615,256,0.37617433071136475
1618344284.1880739,257,0.3824019432067871
1618344340.6363776,258,0.38058343529701233
1618344398.5518794,259,0.36744433641433716
1618344455.7133207,260,0.39070048928260803
1618344513.066532,261,0.3672616481781006
1618344569.9275916,262,0.3760204017162323
1618344626.7211363,263,0.36628520488739014
1618344683.5878322,264,0.3685362637042999
1618344740.4398067,265,0.4046354591846466
1618344797.3604078,266,0.3995114862918854
1618344854.394305,267,0.3838512599468231
1618344911.3108153,268,0.37647584080696106
1618344968.075731,269,0.36585715413093567
1618345024.939108,270,0.3698855936527252
1618345081.7924786,271,0.38329046964645386
1618345138.922529,272,0.3707227408885956
1618345196.1079714,273,0.3945918083190918
1618345253.2941864,274,0.37342369556427
1618345310.0304883,275,0.3669344186782837
1618345454.5046265,276,0.36459192633628845
1618345598.167304,277,0.3610863983631134
1618345654.606882,278,0.3587459623813629
1618345710.95979,279,0.37574219703674316
1618345767.3933938,280,0.38194185495376587
1618345823.8539984,281,0.3627175986766815
1618345880.3441868,282,0.38217905163764954
1618345936.7920883,283,0.37046384811401367
1618345993.2241461,284,0.3678063154220581
1618346049.6837714,285,0.3917016386985779
1618346106.105219,286,0.35858628153800964
1618346162.5703275,287,0.36118289828300476
1618346219.089583,288,0.3623046576976776
1618346275.5456748,289,0.4040386974811554
1618346331.9896095,290,0.35881510376930237
1618346388.4047668,291,0.35658320784568787
1618346444.8048832,292,0.3538353145122528
1618346501.2337694,293,0.377767413854599
1618346557.651357,294,0.36944058537483215
1618346614.1089895,295,0.35951653122901917
1618346670.5674493,296,0.3630139231681824
1618346727.0051455,297,0.3502384424209595
1618346783.4049938,298,0.37940385937690735
1618346839.8246262,299,0.35766851902008057
1618346896.2412214,300,0.36475417017936707
1618347040.3837066,301,0.3672059178352356
1618347184.0967531,302,0.3849548399448395
1618347240.5312364,303,0.37123411893844604
1618347297.023498,304,0.37308263778686523
1618347353.4363844,305,0.3704237937927246
1618347409.9223013,306,0.3702932298183441
1618347466.418861,307,0.385827898979187
1618347522.844938,308,0.36417466402053833
1618347579.3131912,309,0.35459432005882263
1618347635.7825513,310,0.350119411945343
1618347692.27133,311,0.35167017579078674
1618347748.7461836,312,0.3483350872993469
1618347805.2469141,313,0.3610111176967621
1618347861.7279992,314,0.35231301188468933
1618347918.209621,315,0.34541055560112
1618347974.8016062,316,0.38297900557518005
1618348031.3157594,317,0.35961127281188965
1618348087.8050623,318,0.38493871688842773
1618348144.351989,319,0.37753069400787354
1618348200.85629,320,0.3712560832500458
1618348257.28071,321,0.34444281458854675
1618348313.7215226,322,0.3468957841396332
1618348370.20602,323,0.35129114985466003
1618348426.6956196,324,0.35921022295951843
1618348483.1837895,325,0.3460111916065216
1618348627.9163513,326,0.3528949022293091
1618348772.7178068,327,0.3719618618488312
1618348829.1744006,328,0.3410130739212036
1618348885.7269337,329,0.35549408197402954
1618348942.264497,330,0.35088875889778137
1618348998.813555,331,0.3416341245174408
1618349055.3449945,332,0.34947720170021057
1618349111.9218936,333,0.3383738398551941
1618349168.4664798,334,0.3418048620223999
1618349224.992268,335,0.3527270257472992
1618349281.4989364,336,0.3586128354072571
1618349338.0181277,337,0.3649912178516388
1618349394.5215483,338,0.34696489572525024
1618349451.014855,339,0.3727448284626007
1618349507.5678897,340,0.35050883889198303
1618349564.0916553,341,0.34894540905952454
1618349620.577179,342,0.3463650345802307
1618349677.0655413,343,0.34816089272499084
1618349733.597493,344,0.34157055616378784
1618349790.1083298,345,0.34966880083084106
1618349846.6304662,346,0.35060766339302063
1618349903.1359396,347,0.3433955907821655
1618349959.6611404,348,0.34007346630096436
1618350016.1759083,349,0.33606407046318054
1618350072.713538,350,0.33383092284202576
1618350216.6156213,351,0.3365078866481781
1618350360.058868,352,0.35194090008735657
1618350416.5374467,353,0.36074012517929077
1618350473.089563,354,0.3736099898815155
1618350530.0685916,355,0.4481963813304901
1618350586.5746677,356,0.3494458496570587
1618350643.085205,357,0.3669681251049042
1618350699.6783605,358,0.3481143116950989
1618350756.1852903,359,0.3478354513645172
1618350812.7305226,360,0.33981943130493164
1618350869.267822,361,0.34188392758369446
1618350925.761764,362,0.3327990174293518
1618350982.2648685,363,0.33802732825279236
1618351038.813217,364,0.33279740810394287
1618351095.29564,365,0.335620254278183
1618351151.8204336,366,0.3427971601486206
1618351208.3239813,367,0.3367917239665985
1618351264.8368683,368,0.33048051595687866
1618351321.353032,369,0.3314543068408966
1618351377.8088784,370,0.3498365879058838
1618351434.3791661,371,0.34916287660598755
1618351490.8839235,372,0.3427219092845917
1618351547.400103,373,0.33215272426605225
1618351603.9798622,374,0.32891395688056946
1618351660.4865465,375,0.3285416066646576
1618351804.8299532,376,0.3339962959289551
1618351948.9958584,377,0.3577979803085327
1618352005.5230465,378,0.3492979407310486
1618352062.1198187,379,0.34882938861846924
1618352118.6532018,380,0.34508663415908813
1618352175.215594,381,0.3332282304763794
1618352231.7892344,382,0.33284875750541687
1618352288.344983,383,0.33024078607559204
1618352344.871244,384,0.3286379873752594
1618352401.3816226,385,0.3258216977119446
1618352457.9133563,386,0.33486902713775635
1618352514.4733312,387,0.3257477283477783
1618352570.9846067,388,0.3332238495349884
1618352627.4874036,389,0.3502410054206848
1618352683.9949033,390,0.3245358169078827
1618352740.5218825,391,0.3287590742111206
1618352797.081875,392,0.34606724977493286
1618352853.6278257,393,0.33802029490470886
1618352910.189202,394,0.3275488317012787
1618352966.737652,395,0.33210551738739014
1618353023.287411,396,0.3277791738510132
1618353079.793139,397,0.3294859230518341
1618353136.294138,398,0.3213816285133362
1618353192.8199167,399,0.3232450783252716
1618353249.345605,400,0.32788413763046265
1618353395.861689,401,0.3325679302215576
1618353540.5458198,402,0.33385205268859863
1618353597.3594663,403,0.33889633417129517
1618353654.2011518,404,0.32037675380706787
1618353711.6961048,405,0.328267902135849
1618353768.2277322,406,0.3642178177833557
1618353824.7770138,407,0.3347012400627136
1618353881.3420272,408,0.32320791482925415
1618353937.924892,409,0.3204338252544403
1618353994.510654,410,0.32599616050720215
1618354050.9696338,411,0.3165815770626068
1618354107.496607,412,0.3225516974925995
1618354164.0986197,413,0.3303052484989166
1618354220.6040497,414,0.32893723249435425
1618354277.159973,415,0.3357360064983368
1618354333.766529,416,0.3354237973690033
1618354390.2999277,417,0.3221643567085266
1618354446.8413281,418,0.3232717514038086
1618354503.3700447,419,0.32988351583480835
1618354559.874439,420,0.3226170539855957
1618354616.3920305,421,0.3168259859085083
1618354672.967721,422,0.3289833962917328
1618354729.5835395,423,0.35898128151893616
1618354786.1481664,424,0.32297778129577637
1618354842.6837468,425,0.31791770458221436
1618354985.8887658,426,0.3207620084285736
1618355129.8320837,427,0.3210480809211731
1618355186.417647,428,0.320052832365036
1618355243.0142174,429,0.3183017671108246
1618355299.6306732,430,0.3154315650463104
1618355356.2429116,431,0.3297499418258667
1618355412.794323,432,0.32385486364364624
1618355469.375063,433,0.3257752060890198
1618355525.916369,434,0.3260907232761383
1618355582.4569206,435,0.33260542154312134
1618355639.0350926,436,0.31981799006462097
1618355695.624536,437,0.3196259140968323
1618355752.2084513,438,0.3251747190952301
1618355808.7502263,439,0.33150407671928406
1618355865.3416677,440,0.32258501648902893
1618355921.9254148,441,0.3143540322780609
1618355978.4792526,442,0.31471872329711914
1618356035.0616937,443,0.3090263903141022
1618356091.5808783,444,0.32555314898490906
1618356148.1482348,445,0.3190730810165405
1618356204.6985834,446,0.3173818290233612
1618356261.2777965,447,0.32543864846229553
1618356317.8638709,448,0.33151987195014954
1618356374.4533734,449,0.3272969722747803
1618356431.0402853,450,0.32247859239578247
1618356574.887142,451,0.34646984934806824
1618356718.2566066,452,0.3132668435573578
1618356774.8063667,453,0.30704930424690247
1618356831.436224,454,0.32356199622154236
1618356888.0766492,455,0.3153735101222992
1618356944.699441,456,0.32460567355155945
1618357001.3124168,457,0.31580445170402527
1618357057.9309866,458,0.3122424781322479
1618357114.5347428,459,0.31553807854652405
1618357171.1954072,460,0.31764405965805054
1618357227.8264241,461,0.3120611608028412
1618357284.5120857,462,0.32321229577064514
1618357341.1594183,463,0.3357451856136322
1618357397.797749,464,0.31344470381736755
1618357454.4720554,465,0.3051862120628357
1618357511.097551,466,0.3086000680923462
1618357567.763297,467,0.30633339285850525
1618357624.361569,468,0.3127405047416687
1618357680.9868174,469,0.30807968974113464
1618357737.63491,470,0.3126105070114136
1618357794.3834782,471,0.30629369616508484
1618357850.9417617,472,0.3087347745895386
1618357907.543666,473,0.30915266275405884
1618357964.219534,474,0.3032267987728119
1618358020.8379211,475,0.3117881715297699
1618358164.230691,476,0.3050525486469269
1618358307.717961,477,0.3058707118034363
1618358364.3370118,478,0.310827374458313
1618358420.9998293,479,0.3055121898651123
1618358477.6375937,480,0.3074567914009094
1618358534.3265016,481,0.3111039102077484
1618358591.037449,482,0.30893221497535706
1618358647.7140527,483,0.32453086972236633
1618358704.380235,484,0.31510961055755615
1618358761.0770974,485,0.3130801320075989
1618358817.672659,486,0.31423255801200867
1618358874.3092515,487,0.3133723735809326
1618358930.9699852,488,0.30656832456588745
1618358987.6672497,489,0.31719815731048584
1618359044.3382382,490,0.31236743927001953
1618359101.0490668,491,0.3078807592391968
1618359157.6892087,492,0.3136064112186432
1618359214.3332114,493,0.31442010402679443
1618359271.0356958,494,0.31900548934936523
1618359327.732075,495,0.31864503026008606
1618359384.4574378,496,0.30697494745254517
1618359441.1515896,497,0.3106845021247864
1618359499.3164604,498,0.3013531267642975
1618359556.3999014,499,0.30286797881126404
1618359613.4484653,500,0.3108970522880554
